Date,Price,Open,High,Low,Vol.,Change %
3/15/2017,1202.3,1199.5,1223.0,1198.3,0.69K,-0.16%
3/14/2017,1204.2,1203.6,1208.5,1198.6,0.23K,-0.04%
3/13/2017,1204.7,1207.0,1211.6,1204.6,0.55K,0.14%
3/10/2017,1203,1202.0,1206.4,1197.2,0.54K,-0.15%
3/9/2017,1204.8,1209.3,1209.3,1201.5,0.65K,-0.51%
3/8/2017,1211,1219.0,1219.0,1208.4,0.17K,-0.55%
3/7/2017,1217.7,1227.1,1227.1,1215.6,0.45K,-0.77%
3/6/2017,1227.1,1235.1,1236.4,1227.1,0.47K,-0.08%
3/3/2017,1228.1,1236.0,1237.9,1224.9,0.26K,-0.51%
3/2/2017,1234.4,1249.4,1249.4,1234.2,0.20K,-1.37%
3/1/2017,1251.6,1248.2,1252.7,1240.2,0.13K,-0.30%
2/28/2017,1255.4,1254.7,1258.4,1252.9,0.10K,-0.40%
2/27/2017,1260.4,1260.4,1260.4,1260.4,208.49K,0.17%
2/24/2017,1258.3,1250.6,1261.2,1248.8,220.13K,0.55%
2/23/2017,1251.4,1238.3,1252.2,1236.4,264.97K,1.47%
2/22/2017,1233.3,1236.9,1241.9,1231.5,201.34K,-0.45%
2/21/2017,1238.9,1236.4,1240.2,1226.8,259.51K,0.00%
2/20/2017,1238.9,1236.4,1240.2,1226.8,259.51K,-0.02%
2/17/2017,1239.1,1240.8,1245.1,1235.3,164.41K,-0.20%
2/16/2017,1241.6,1234.3,1243.7,1233.3,203.79K,0.69%
2/15/2017,1233.1,1228.6,1234.9,1217.5,226.71K,0.63%
2/14/2017,1225.4,1226.1,1236.0,1222.7,233.75K,-0.03%
2/13/2017,1225.8,1234.2,1234.4,1220.3,176.62K,-0.82%
2/10/2017,1235.9,1229.6,1238.9,1222.6,240.05K,-0.07%
2/9/2017,1236.8,1242.7,1246.2,1226.1,246.14K,-0.22%
2/8/2017,1239.5,1235.2,1246.6,1231.3,221.91K,0.28%
2/7/2017,1236.1,1236.9,1237.5,1229.2,202.31K,0.32%
2/6/2017,1232.1,1221.9,1237.5,1220.8,197.32K,0.93%
2/3/2017,1220.8,1217.8,1223.2,1208.3,217.98K,0.11%
2/2/2017,1219.4,1211.2,1227.5,1210.2,232.06K,0.92%
2/1/2017,1208.3,1212.2,1215.0,1199.7,217.09K,-0.26%
1/31/2017,1211.4,1197.7,1217.4,1195.6,246.90K,1.29%
1/30/2017,1196,1194.6,1201.3,1190.0,191.77K,0.52%
1/27/2017,1189.8,1190.2,1192.4,1181.7,2.44K,-0.10%
1/26/2017,1191,1202.1,1203.1,1185.1,1.43K,-0.67%
1/25/2017,1199,1209.8,1209.8,1193.9,1.47K,-1.05%
1/24/2017,1211.7,1218.4,1220.6,1207.5,0.88K,-0.40%
1/23/2017,1216.6,1210.8,1220.0,1210.4,0.92K,0.88%
1/20/2017,1206,1204.9,1215.9,1199.7,1.03K,0.27%
1/19/2017,1202.7,1203.6,1207.4,1197.3,0.79K,-0.89%
1/18/2017,1213.5,1218.2,1218.2,1203.6,0.79K,-0.07%
1/17/2017,1214.3,1200.8,1220.0,1200.8,0.70K,0.12%
1/16/2017,1212.9,1199.4,1218.9,1198.0,381.42K,1.29%
1/13/2017,1197.5,1195.6,1201.8,1189.4,0.43K,-0.31%
1/12/2017,1201.2,1193.4,1208.1,1193.4,0.33K,0.27%
1/11/2017,1198,1189.1,1199.8,1178.8,0.49K,0.94%
1/10/2017,1186.9,1183.5,1191.2,1181.9,0.20K,0.05%
1/9/2017,1186.3,1174.9,1187.2,1174.6,0.21K,0.98%
1/6/2017,1174.8,1179.7,1180.1,1172.6,0.19K,-0.66%
1/5/2017,1182.6,1165.3,1186.5,1165.3,0.20K,1.38%
1/4/2017,1166.5,1158.1,1168.5,1158.1,0.24K,0.28%
1/3/2017,1163.2,1154.0,1165.0,1148.1,0.22K,0.89%
12/30/2016,1152.9,1162.2,1162.2,1153.0,0.04K,-0.67%
12/29/2016,1160.7,1145.5,1163.1,1145.5,5.83K,1.74%
12/28/2016,1140.9,1139.3,1145.1,1137.1,112.51K,0.18%
12/27/2016,1138.8,1135.3,1151.7,1132.8,108.45K,0.46%
12/23/2016,1133.6,1130.0,1137.3,1129.5,74.80K,0.26%
12/22/2016,1130.7,1133.2,1135.5,1128.6,120.32K,-0.22%
12/21/2016,1133.2,1134.0,1138.8,1131.0,114.06K,-0.04%
12/20/2016,1133.6,1139.8,1141.7,1127.3,146.05K,-0.80%
12/19/2016,1142.7,1136.1,1144.4,1135.5,119.18K,0.47%
12/16/2016,1137.4,1130.5,1143.2,1128.5,178.64K,0.67%
12/15/2016,1129.8,1143.8,1146.0,1124.3,281.61K,-2.91%
12/14/2016,1163.7,1159.8,1168.0,1140.0,214.40K,0.41%
12/13/2016,1159,1164.5,1167.0,1156.3,142.85K,-0.58%
12/12/2016,1165.8,1161.4,1167.9,1152.5,166.80K,0.34%
12/9/2016,1161.9,1172.5,1173.8,1157.6,162.82K,-0.90%
12/8/2016,1172.4,1176.1,1180.7,1170.9,147.75K,-0.43%
12/7/2016,1177.5,1171.4,1182.3,1167.2,145.81K,0.63%
12/6/2016,1170.1,1172.8,1177.1,1168.1,137.61K,-0.54%
12/5/2016,1176.5,1182.6,1190.2,1158.6,221.46K,-0.11%
12/2/2016,1177.8,1174.3,1180.3,1168.4,175.97K,0.72%
12/1/2016,1169.4,1175.1,1178.4,1162.2,230.28K,-0.38%
11/30/2016,1173.9,1190.7,1196.8,1171.3,249.32K,-1.42%
11/29/2016,1190.8,1196.6,1197.7,1182.6,216.19K,-0.13%
11/28/2016,1192.3,1185.6,1198.4,1184.0,3.13K,1.08%
11/25/2016,1179.6,1189.6,1193.2,1172.0,1.61K,0.10%
11/24/2016,1178.4,1189.4,1192.7,1170.3,300.28K,-1.04%
11/23/2016,1190.8,1213.8,1215.8,1182.5,1.49K,-1.81%
11/22/2016,1212.7,1215.5,1222.2,1207.6,0.45K,0.12%
11/21/2016,1211.3,1209.3,1219.0,1207.0,0.69K,0.10%
11/18/2016,1210.1,1214.5,1216.0,1204.0,0.37K,-0.67%
11/17/2016,1218.3,1227.5,1232.3,1212.6,0.62K,-0.57%
11/16/2016,1225.3,1230.9,1234.1,1222.5,0.23K,-0.05%
11/15/2016,1225.9,1223.3,1232.0,1219.9,0.31K,0.24%
11/14/2016,1223,1229.8,1231.0,1212.5,0.75K,-0.21%
11/11/2016,1225.6,1259.8,1265.3,1222.8,0.56K,-3.34%
11/10/2016,1267.9,1280.0,1292.8,1255.8,0.64K,-0.59%
11/9/2016,1275.4,1272.4,1339.0,1272.0,0.77K,-0.08%
11/8/2016,1276.4,1284.8,1291.2,1277.3,0.29K,-0.38%
11/7/2016,1281.3,1293.0,1294.7,1282.6,0.26K,-1.93%
11/4/2016,1306.5,1299.9,1309.0,1298.8,0.29K,0.09%
11/3/2016,1305.3,1300.8,1309.0,1291.7,0.10K,-0.37%
11/2/2016,1310.2,1295.7,1310.7,1295.7,0.24K,1.57%
11/1/2016,1290,1279.8,1293.9,1279.1,0.09K,1.17%
10/31/2016,1275.1,1277.9,1281.0,1275.0,0.02K,-0.27%
10/28/2016,1278.6,1278.6,1278.6,1278.6,232.89K,0.72%
10/27/2016,1269.5,1267.2,1273.7,1265.2,135.14K,0.23%
10/26/2016,1266.6,1274.0,1277.2,1265.1,142.11K,-0.55%
10/25/2016,1273.6,1265.2,1277.5,1262.4,140.03K,0.78%
10/24/2016,1263.7,1266.9,1272.8,1260.1,156.82K,-0.32%
10/21/2016,1267.7,1266.5,1268.8,1261.7,101.39K,0.02%
10/20/2016,1267.5,1270.6,1275.9,1265.5,137.04K,-0.19%
10/19/2016,1269.9,1263.9,1274.4,1261.1,143.61K,0.55%
10/18/2016,1262.9,1256.0,1265.6,1255.9,148.17K,0.50%
10/17/2016,1256.6,1252.9,1258.2,1251.1,111.89K,0.09%
10/14/2016,1255.5,1259.5,1260.7,1246.9,179.88K,-0.17%
10/13/2016,1257.6,1257.1,1263.9,1254.7,150.10K,0.30%
10/12/2016,1253.8,1254.5,1260.5,1251.2,141.58K,-0.17%
10/11/2016,1255.9,1261.7,1264.0,1254.3,141.05K,-0.36%
10/10/2016,1260.4,1258.5,1266.8,1258.5,140.76K,0.68%
10/7/2016,1251.9,1256.8,1267.6,1243.2,274.15K,-0.09%
10/6/2016,1253,1269.7,1271.6,1251.8,190.19K,-1.23%
10/5/2016,1268.6,1270.5,1279.4,1264.1,213.86K,-0.09%
10/4/2016,1269.7,1315.0,1315.4,1269.0,351.26K,-3.28%
10/3/2016,1312.7,1321.0,1322.6,1311.8,130.14K,-0.33%
9/30/2016,1317.1,1323.6,1331.5,1316.0,214.12K,-0.67%
9/29/2016,1326,1325.0,1329.4,1318.6,157.34K,0.35%
9/28/2016,1321.4,1327.9,1328.0,1319.4,0.63K,-0.50%
9/27/2016,1328,1339.3,1339.3,1326.6,0.26K,-1.02%
9/26/2016,1341.7,1340.5,1343.5,1334.5,0.19K,0.18%
9/23/2016,1339.3,1338.3,1341.4,1336.2,0.85K,-0.24%
9/22/2016,1342.5,1335.7,1343.6,1333.5,0.39K,1.01%
9/21/2016,1329.1,1318.0,1336.0,1309.0,0.79K,1.01%
9/20/2016,1315.8,1314.2,1317.7,1313.2,0.48K,0.02%
9/19/2016,1315.5,1310.4,1318.3,1310.4,0.15K,0.59%
9/16/2016,1307.8,1317.6,1317.6,1307.0,0.29K,-0.60%
9/15/2016,1315.7,1323.3,1327.5,1310.5,0.19K,-0.59%
9/14/2016,1323.5,1320.3,1325.2,1318.0,0.10K,0.18%
9/13/2016,1321.1,1329.7,1332.1,1316.5,0.23K,-0.15%
9/12/2016,1323.1,1327.0,1330.5,1321.0,0.08K,-0.68%
9/9/2016,1332.1,1340.0,1340.8,1329.0,0.13K,-0.52%
9/8/2016,1339.1,1347.5,1350.5,1338.2,0.11K,-0.56%
9/7/2016,1346.7,1351.4,1354.7,1345.4,0.09K,-0.38%
9/6/2016,1351.8,1327.3,1352.5,1327.3,0.07K,-0.16%
9/5/2016,1354,1328.1,1357.2,1325.5,281.26K,2.20%
9/2/2016,1324.9,1313.2,1328.6,1309.0,0.07K,0.73%
9/1/2016,1315.3,1308.5,1316.6,1304.0,0.03K,0.44%
8/31/2016,1309.6,1315.5,1315.8,1309.0,0.02K,-0.39%
8/30/2016,1314.7,1314.7,1314.7,1314.7,159.33K,-0.68%
8/29/2016,1323.7,1320.6,1325.1,1314.5,3.07K,0.08%
8/26/2016,1322.6,1321.3,1342.3,1318.3,10.93K,0.11%
8/25/2016,1321.2,1323.7,1326.5,1317.4,13.72K,-0.37%
8/24/2016,1326.1,1337.6,1340.1,1323.6,18.75K,-1.19%
8/23/2016,1342.1,1339.6,1344.9,1335.3,7.96K,0.20%
8/22/2016,1339.4,1341.0,1341.5,1331.6,3.89K,-0.21%
8/19/2016,1342.2,1353.3,1354.0,1338.1,3.54K,-0.81%
8/18/2016,1353.2,1348.3,1357.5,1347.4,5.00K,0.62%
8/17/2016,1344.8,1346.9,1352.6,1336.8,6.07K,-0.58%
8/16/2016,1352.7,1340.7,1360.0,1340.7,7.63K,0.71%
8/15/2016,1343.2,1339.1,1344.9,1336.8,4.12K,0.32%
8/12/2016,1338.9,1340.4,1358.0,1334.2,9.39K,-0.49%
8/11/2016,1345.5,1347.9,1354.7,1337.3,4.95K,-0.14%
8/10/2016,1347.4,1342.3,1359.0,1341.5,5.60K,0.39%
8/9/2016,1342.1,1335.9,1343.9,1331.3,6.44K,0.43%
8/8/2016,1336.4,1336.3,1338.8,1330.6,7.96K,-0.23%
8/5/2016,1339.5,1362.0,1366.1,1335.4,8.56K,-1.70%
8/4/2016,1362.7,1360.3,1366.8,1350.7,7.75K,0.18%
8/3/2016,1360.2,1366.6,1368.7,1356.2,6.05K,-0.58%
8/2/2016,1368.2,1355.2,1369.7,1349.5,8.06K,0.96%
8/1/2016,1355.2,1352.7,1357.6,1349.1,4.30K,0.16%
7/29/2016,1353.1,1338.0,1357.4,1330.5,10.53K,1.20%
7/28/2016,1337,1343.5,1348.4,1335.1,14.04K,0.63%
7/27/2016,1328.6,1321.0,1344.0,1317.3,2.32K,0.46%
7/26/2016,1322.5,1317.0,1325.7,1316.3,1.03K,0.09%
7/25/2016,1321.3,1323.8,1325.0,1314.3,1.71K,-0.30%
7/22/2016,1325.3,1332.8,1335.4,1321.6,0.96K,-0.56%
7/21/2016,1332.8,1316.0,1335.6,1312.9,1.78K,0.88%
7/20/2016,1321.2,1334.4,1340.7,1314.7,0.57K,-0.97%
7/19/2016,1334.2,1329.5,1336.3,1329.5,0.32K,0.23%
7/18/2016,1331.1,1333.3,1337.1,1325.7,0.47K,0.14%
7/15/2016,1329.3,1338.2,1340.3,1324.8,0.47K,-0.36%
7/14/2016,1334.1,1347.8,1348.5,1323.0,0.40K,-0.85%
7/13/2016,1345.6,1337.2,1348.1,1331.4,0.23K,0.62%
7/12/2016,1337.3,1356.7,1360.6,1333.0,0.34K,-1.59%
7/11/2016,1358.9,1376.2,1376.2,1355.1,2.01K,-0.12%
7/8/2016,1360.5,1362.3,1369.9,1338.6,1.85K,-0.26%
7/7/2016,1364.1,1366.8,1374.4,1354.1,1.67K,-0.36%
7/6/2016,1369,1363.3,1378.5,1363.3,1.45K,0.62%
7/5/2016,1360.6,1347.0,1361.2,1342.5,1.62K,0.14%
7/4/2016,1358.7,1345.0,1360.3,1338.5,353.81K,1.37%
7/1/2016,1340.4,1334.1,1346.8,1334.1,0.41K,1.39%
6/30/2016,1322,1319.4,1325.6,1318.4,0.08K,-0.50%
6/29/2016,1328.6,1328.6,1328.6,1328.6,176.82K,0.81%
6/28/2016,1317.9,1328.3,1329.5,1308.2,195.98K,-0.51%
6/27/2016,1324.7,1322.3,1340.0,1320.8,258.33K,0.17%
6/24/2016,1322.4,1254.3,1362.6,1252.8,574.24K,4.69%
6/23/2016,1263.1,1268.1,1274.9,1256.9,152.59K,-0.54%
6/22/2016,1270,1271.4,1273.5,1263.8,132.68K,-0.20%
6/21/2016,1272.5,1292.5,1297.4,1267.1,207.16K,-1.52%
6/20/2016,1292.1,1293.0,1296.8,1280.8,193.80K,-0.21%
6/17/2016,1294.8,1282.4,1302.7,1278.8,211.62K,-0.28%
6/16/2016,1298.4,1295.0,1318.9,1280.1,354.15K,0.78%
6/15/2016,1288.3,1288.1,1300.0,1281.3,199.45K,0.02%
6/14/2016,1288.1,1286.2,1293.0,1278.6,193.07K,0.09%
6/13/2016,1286.9,1278.3,1290.3,1275.2,202.81K,0.86%
6/10/2016,1275.9,1271.5,1280.9,1267.3,160.81K,0.25%
6/9/2016,1272.7,1264.6,1274.4,1259.4,153.26K,0.82%
6/8/2016,1262.3,1247.0,1267.2,1245.5,181.73K,1.23%
6/7/2016,1247,1248.0,1249.0,1236.9,120.51K,-0.03%
6/6/2016,1247.4,1245.5,1251.3,1242.1,162.94K,0.36%
6/3/2016,1242.9,1212.8,1247.4,1209.1,240.70K,2.50%
6/2/2016,1212.6,1215.9,1220.0,1212.0,112.60K,-0.17%
6/1/2016,1214.7,1217.9,1222.9,1208.2,159.62K,-0.23%
5/31/2016,1217.5,1215.1,1220.6,1201.5,236.15K,0.00%
5/30/2016,1217.5,1215.1,1220.6,1201.5,236.15K,0.07%
5/27/2016,1216.7,1222.3,1225.8,1209.0,200.00K,-0.39%
5/26/2016,1221.5,1222.0,1234.9,1219.9,2.96K,-0.30%
5/25/2016,1225.2,1228.6,1231.6,1219.2,1.51K,-0.45%
5/24/2016,1230.7,1250.8,1251.1,1228.0,1.31K,-1.80%
5/23/2016,1253.2,1252.9,1257.6,1246.0,0.66K,-0.10%
5/20/2016,1254.4,1258.5,1261.9,1251.9,0.94K,-0.14%
5/19/2016,1256.1,1261.5,1263.0,1246.0,1.53K,-1.54%
5/18/2016,1275.7,1282.9,1283.3,1257.4,0.50K,-0.20%
5/17/2016,1278.2,1276.8,1285.0,1271.5,0.28K,0.22%
5/16/2016,1275.4,1275.2,1290.3,1274.0,0.22K,0.13%
5/13/2016,1273.8,1267.4,1277.6,1266.8,0.31K,0.12%
5/12/2016,1272.3,1278.4,1283.0,1264.3,0.20K,-0.35%
5/11/2016,1276.8,1269.3,1281.2,1268.8,0.36K,0.85%
5/10/2016,1266,1267.1,1271.7,1261.2,0.08K,-0.14%
5/9/2016,1267.8,1288.4,1290.5,1265.0,0.22K,-2.11%
5/6/2016,1295.1,1280.7,1298.4,1280.3,0.23K,1.70%
5/5/2016,1273.5,1284.4,1288.5,1275.0,0.19K,-0.16%
5/4/2016,1275.6,1289.6,1292.0,1275.0,0.11K,-1.34%
5/3/2016,1292.9,1298.4,1303.0,1286.7,0.15K,-0.31%
5/2/2016,1296.9,1294.1,1305.2,1292.7,0.04K,0.42%
4/29/2016,1291.5,1278.2,1298.3,1278.2,0.03K,1.91%
4/28/2016,1267.3,1267.3,1267.3,1267.3,227.21K,1.35%
4/27/2016,1250.4,1245.7,1254.6,1240.7,171.51K,0.56%
4/26/2016,1243.4,1239.8,1246.5,1232.7,148.11K,0.26%
4/25/2016,1240.2,1234.5,1243.8,1231.3,120.77K,0.83%
4/22/2016,1230,1248.5,1254.2,1228.5,209.49K,-1.62%
4/21/2016,1250.3,1244.5,1272.4,1244.4,272.94K,-0.33%
4/20/2016,1254.4,1251.3,1259.8,1244.0,165.25K,0.01%
4/19/2016,1254.3,1233.9,1258.5,1229.0,217.39K,1.56%
4/18/2016,1235,1236.3,1243.3,1231.7,148.66K,0.03%
4/15/2016,1234.6,1228.5,1237.6,1226.8,121.27K,0.66%
4/14/2016,1226.5,1243.8,1245.9,1225.4,204.79K,-1.75%
4/13/2016,1248.3,1257.2,1258.7,1241.4,155.99K,-1.00%
4/12/2016,1260.9,1259.8,1264.7,1253.0,157.24K,0.23%
4/11/2016,1258,1241.8,1260.9,1241.6,160.93K,1.14%
4/8/2016,1243.8,1241.8,1244.6,1231.0,132.37K,0.51%
4/7/2016,1237.5,1224.0,1245.0,1224.0,189.41K,1.12%
4/6/2016,1223.8,1232.6,1233.8,1217.2,135.33K,-0.47%
4/5/2016,1229.6,1217.1,1238.8,1216.0,157.09K,0.84%
4/4/2016,1219.3,1223.0,1224.1,1215.7,91.06K,-0.34%
4/1/2016,1223.5,1234.1,1237.2,1210.3,196.90K,-0.98%
3/31/2016,1235.6,1227.0,1242.3,1225.1,120.32K,0.57%
3/30/2016,1228.6,1243.0,1246.8,1224.9,183.33K,-0.63%
3/29/2016,1236.4,1221.8,1243.7,1216.0,4.37K,1.28%
3/28/2016,1220.8,1216.5,1222.9,1207.2,1.62K,-0.11%
3/24/2016,1222.2,1221.6,1224.6,1212.2,1.67K,-0.20%
3/23/2016,1224.6,1249.1,1249.1,1216.2,2.16K,-1.97%
3/22/2016,1249.2,1244.6,1260.0,1244.2,1.06K,0.35%
3/21/2016,1244.8,1256.5,1257.3,1242.1,0.46K,-0.80%
3/18/2016,1254.8,1258.6,1267.4,1249.8,0.20K,-0.85%
3/17/2016,1265.5,1261.1,1272.0,1256.2,0.22K,2.86%
3/16/2016,1230.3,1234.0,1264.0,1228.0,0.21K,-0.10%
3/15/2016,1231.5,1236.1,1238.7,1226.8,0.20K,-1.13%
3/14/2016,1245.6,1251.0,1259.9,1232.8,0.23K,-1.14%
3/11/2016,1259.9,1271.1,1283.8,1250.2,0.20K,-1.05%
3/10/2016,1273.3,1250.6,1274.5,1240.1,0.25K,1.22%
3/9/2016,1257.9,1262.6,1263.1,1245.0,0.38K,-0.44%
3/8/2016,1263.4,1269.5,1279.2,1261.4,0.07K,-0.09%
3/7/2016,1264.5,1267.2,1270.0,1260.2,0.04K,-0.52%
3/4/2016,1271.1,1265.0,1279.6,1253.5,0.11K,0.99%
3/3/2016,1258.6,1243.8,1268.1,1243.2,0.04K,1.33%
3/2/2016,1242.1,1227.8,1241.1,1227.8,0.04K,0.89%
3/1/2016,1231.1,1245.3,1247.0,1229.7,0.04K,-0.29%
2/29/2016,1234.7,1220.2,1241.4,1220.2,0.05K,1.15%
2/26/2016,1220.7,1220.7,1220.7,1220.7,218.71K,-1.46%
2/25/2016,1238.8,1228.9,1244.4,1221.8,208.22K,-0.02%
2/24/2016,1239.1,1226.0,1254.3,1222.4,274.24K,1.35%
2/23/2016,1222.6,1208.9,1229.0,1207.6,184.48K,1.03%
2/22/2016,1210.1,1226.9,1226.9,1202.5,160.97K,-1.68%
2/19/2016,1230.8,1231.2,1235.3,1220.6,184.25K,0.37%
2/18/2016,1226.3,1209.5,1240.6,1201.3,182.12K,1.23%
2/17/2016,1211.4,1201.9,1214.4,1196.2,162.45K,0.26%
2/16/2016,1208.2,1236.3,1236.3,1191.5,340.80K,0.00%
2/15/2016,1208.2,1236.3,1236.3,1191.5,340.80K,-2.52%
2/12/2016,1239.4,1247.1,1248.7,1232.9,191.13K,-0.67%
2/11/2016,1247.8,1197.5,1263.9,1196.3,365.65K,4.45%
2/10/2016,1194.6,1189.7,1198.1,1181.6,168.64K,-0.33%
2/9/2016,1198.6,1189.5,1199.3,1185.9,190.80K,0.06%
2/8/2016,1197.9,1174.0,1201.4,1164.5,249.46K,3.47%
2/5/2016,1157.7,1155.7,1175.0,1145.5,214.89K,0.02%
2/4/2016,1157.5,1142.5,1157.9,1139.7,177.21K,1.42%
2/3/2016,1141.3,1129.4,1146.2,1124.8,189.23K,1.25%
2/2/2016,1127.2,1128.5,1131.5,1122.6,117.73K,-0.07%
2/1/2016,1128,1118.0,1130.2,1115.3,118.52K,1.04%
1/29/2016,1116.4,1114.8,1118.9,1108.5,133.25K,0.03%
1/28/2016,1116.1,1126.2,1126.4,1110.2,151.22K,0.01%
1/27/2016,1116,1119.8,1128.0,1115.3,0.98K,-0.38%
1/26/2016,1120.3,1109.0,1123.2,1107.8,0.79K,1.34%
1/25/2016,1105.5,1098.0,1109.4,1097.9,0.55K,0.87%
1/22/2016,1096,1101.1,1101.4,1094.6,0.62K,-0.15%
1/21/2016,1097.7,1101.7,1103.8,1092.3,0.65K,-0.72%
1/20/2016,1105.7,1087.5,1109.1,1087.5,0.87K,1.53%
1/19/2016,1089,1089.7,1093.4,1082.0,0.25K,-0.01%
1/18/2016,1089.1,1089.3,1094.5,1082.1,160.11K,-0.15%
1/15/2016,1090.7,1077.2,1096.9,1077.1,0.39K,1.59%
1/14/2016,1073.6,1093.5,1093.5,1071.3,0.33K,-1.25%
1/13/2016,1087.2,1087.3,1095.0,1080.5,0.09K,0.18%
1/12/2016,1085.3,1094.0,1097.1,1083.6,0.21K,-1.00%
1/11/2016,1096.3,1106.0,1107.3,1094.4,0.16K,-0.16%
1/8/2016,1098.1,1108.7,1109.7,1093.0,0.31K,-0.90%
1/7/2016,1108.1,1092.7,1109.6,1091.4,0.27K,1.46%
1/6/2016,1092.2,1077.4,1094.7,1077.4,0.14K,1.25%
1/5/2016,1078.7,1076.6,1081.6,1076.2,0.09K,0.30%
1/4/2016,1075.5,1062.5,1082.3,1062.5,0.10K,1.41%
12/31/2015,1060.5,1062.3,1062.3,1059.0,0.04K,0.04%
12/30/2015,1060.1,1060.1,1060.1,1060.1,98.71K,-0.74%
12/29/2015,1068,1068.3,1074.6,1066.7,87.64K,-0.03%
12/28/2015,1068.3,1075.2,1076.5,1065.7,70.86K,-0.71%
12/24/2015,1075.9,1069.6,1076.6,1069.5,49.69K,0.71%
12/23/2015,1068.3,1072.0,1074.9,1067.6,69.36K,-0.54%
12/22/2015,1074.1,1078.0,1080.3,1071.2,80.66K,-0.60%
12/21/2015,1080.6,1065.2,1081.4,1063.1,122.22K,1.46%
12/18/2015,1065,1051.5,1071.0,1050.0,122.22K,1.47%
12/17/2015,1049.6,1072.2,1072.7,1046.8,168.67K,-2.53%
12/16/2015,1076.8,1060.3,1077.9,1060.2,143.15K,1.43%
12/15/2015,1061.6,1059.8,1067.9,1057.4,115.32K,-0.17%
12/14/2015,1063.4,1073.0,1077.3,1058.1,121.86K,-1.14%
12/11/2015,1075.7,1071.4,1079.1,1061.7,152.62K,0.35%
12/10/2015,1072,1071.7,1076.0,1068.8,99.73K,-0.42%
12/9/2015,1076.5,1074.3,1085.0,1068.7,140.71K,0.11%
12/8/2015,1075.3,1069.7,1078.4,1066.8,128.22K,0.01%
12/7/2015,1075.2,1085.5,1086.1,1065.0,109.37K,-0.82%
12/4/2015,1084.1,1062.0,1088.3,1057.2,208.90K,2.16%
12/3/2015,1061.2,1053.5,1064.5,1045.4,173.77K,0.70%
12/2/2015,1053.8,1067.9,1071.0,1049.4,124.02K,-0.91%
12/1/2015,1063.5,1064.6,1074.0,1062.6,121.57K,-0.17%
11/30/2015,1065.3,1056.0,1069.1,1052.2,113.17K,0.86%
11/27/2015,1056.2,1070.6,1073.9,1051.6,187.11K,0.00%
11/26/2015,1056.2,1070.6,1073.9,1051.6,187.11K,-1.27%
11/25/2015,1069.8,1074.7,1079.5,1067.5,0.39K,-0.33%
11/24/2015,1073.3,1069.9,1080.0,1069.6,0.60K,0.62%
11/23/2015,1066.7,1075.0,1075.0,1065.0,0.47K,-0.89%
11/20/2015,1076.3,1081.7,1087.3,1075.1,0.26K,-0.16%
11/19/2015,1078,1073.1,1085.0,1070.3,0.14K,0.86%
11/18/2015,1068.8,1069.2,1071.0,1066.1,0.14K,0.01%
11/17/2015,1068.7,1083.3,1083.3,1065.7,0.11K,-1.39%
11/16/2015,1083.8,1087.6,1096.5,1082.1,0.09K,0.24%
11/13/2015,1081.2,1084.0,1084.2,1080.7,0.07K,-0.01%
11/12/2015,1081.3,1086.8,1088.5,1074.6,0.11K,-0.36%
11/11/2015,1085.2,1092.5,1092.5,1084.0,0.16K,-0.34%
11/10/2015,1088.9,1090.5,1093.2,1086.4,0.05K,0.04%
11/9/2015,1088.5,1089.0,1093.3,1089.0,0.06K,0.04%
11/6/2015,1088.1,1107.7,1108.4,1085.0,0.04K,-1.49%
11/5/2015,1104.6,1109.9,1111.1,1103.1,0.05K,-0.18%
11/4/2015,1106.6,1121.0,1121.0,1106.7,0.04K,-0.71%
11/3/2015,1114.5,1135.5,1135.5,1114.4,0.08K,-1.92%
11/2/2015,1136.3,1141.1,1141.1,1133.8,0.01K,-0.48%
10/30/2015,1141.8,1142.4,1142.4,1139.3,0.01K,-0.51%
10/29/2015,1147.7,1147.7,1147.7,1147.7,155.61K,-2.41%
10/28/2015,1176.1,1166.7,1183.1,1152.1,187.31K,0.88%
10/27/2015,1165.8,1163.0,1168.8,1160.5,91.66K,-0.03%
10/26/2015,1166.2,1163.8,1169.6,1162.0,84.87K,0.29%
10/23/2015,1162.8,1165.9,1179.4,1158.6,150.80K,-0.28%
10/22/2015,1166.1,1166.8,1171.8,1161.4,117.32K,-0.09%
10/21/2015,1167.1,1175.5,1179.3,1163.2,122.07K,-0.88%
10/20/2015,1177.5,1170.6,1181.4,1167.2,124.73K,0.40%
10/19/2015,1172.8,1176.9,1178.2,1168.3,108.77K,-0.87%
10/16/2015,1183.1,1182.5,1184.8,1174.3,108.91K,-0.37%
10/15/2015,1187.5,1184.0,1191.7,1173.9,192.31K,0.65%
10/14/2015,1179.8,1168.2,1189.9,1162.5,199.97K,1.24%
10/13/2015,1165.4,1162.8,1168.6,1151.3,139.53K,0.08%
10/12/2015,1164.5,1155.0,1168.6,1154.3,111.80K,0.74%
10/9/2015,1155.9,1138.1,1159.3,1138.0,134.87K,1.01%
10/8/2015,1144.3,1145.0,1150.9,1135.9,121.19K,-0.38%
10/7/2015,1148.7,1146.5,1153.6,1141.3,113.15K,0.20%
10/6/2015,1146.4,1134.7,1151.0,1134.5,128.18K,0.77%
10/5/2015,1137.6,1137.0,1141.6,1129.6,119.48K,0.09%
10/2/2015,1136.6,1112.5,1140.9,1103.8,190.00K,2.06%
